Call;Organisation;Project title;Applicant / Contact person;Decision No.;Decision date;Funding period;Funding
Postdoctoral Researcher KY;University of Helsinki;Body, Personhood and Care: Wellbeing and Social Change in Post-Soviet Cuba;Härkönen, Heidi;294662;29.04.2016;01.09.2016 - 30.08.2019;252.438
Postdoctoral Researcher KY;University of Helsinki;Clement of Alexandria’s Position on Reincarnation;Yli-Karjanmaa, Sami;294528;29.04.2016;01.09.2016 - 31.08.2019;233.507
Postdoctoral Researcher KY;University of Helsinki;Communicating Public and Private Trust in the Media society;Lounasmeri, Lotta;294865;29.04.2016;01.09.2016 - 31.07.2019;254.900
Postdoctoral Researcher KY;University of Helsinki;"FINNISH NOVICE TEACHERS' PROFESSIONAL WELLBEING AND CONTINUANCE IN THE OCCUPATION:  
DEVELOPMENTAL PATHWAYS AND UNDERLYING MECHANISMS WITH INDIVIDUAL AND ENVIRONMENTAL RESOURCES";Mullola, Sari;297520;29.04.2016;01.09.2016 - 31.08.2019;276.257
Postdoctoral Researcher KY;University of Helsinki;Growth-producing gender equality? Economization of gender policy and advocacy in the European Union;Elomäki, Anna;298419;29.04.2016;01.09.2016 - 31.07.2018;80.774
Postdoctoral Researcher KY;University of Helsinki;Large-scale Land Deals for Agricultural Investments in Ethiopia: Implications for Local Livelihoods;Wayessa, Gutu;295617;29.04.2016;01.09.2016 - 31.08.2019;253.296
Postdoctoral Researcher KY;University of Helsinki;Nature or Nurture? Technology Assisted Multi-Method Autobiographical Approach to Value Learning during Transition to School;Kuusisto, Arniika;298052;29.04.2016;01.09.2016 - 31.01.2018;148.721
Postdoctoral Researcher KY;University of Helsinki;New Spaces of Refugee Aid: Innovation and the Humanitarian Imaginary in the Middle Eastern Refugee Crisis;Pascucci, Elisa;320282;29.04.2016;01.05.2018 - 31.08.2019;128.625
Postdoctoral Researcher KY;University of Helsinki;New meanings of work: Men opting out of mainstream career models to adopt alternative approaches to work;Biese, Ingrid;325615;29.04.2016;01.11.2018 - 31.08.2019;63.618
Postdoctoral Researcher KY;University of Helsinki;Nominal categories and their typological interaction (NoCats): Cross-linguistic perspectives from spoken and sign languages, language complexity and cognitive processing;Sinnemäki, Kaius T-K;296212;29.04.2016;01.09.2016 - 31.12.2018;235.404
Postdoctoral Researcher KY;University of Helsinki;Renouncing the Brezhnev doctrine. A study on the Soviet alliance policy change at the end of the Cold War;Kansikas, Suvi;295567;29.04.2016;01.09.2016 - 31.08.2019;250.065
Postdoctoral Researcher KY;University of Helsinki;Translating with speech, sound, and body: Multimodal collaboration between sighted and visually impaired persons in audio description;Hirvonen, Maija;295104;29.04.2016;01.01.2017 - 31.08.2019;156.810
Postdoctoral Researcher KY;University of Jyväskylä;Dancing to the same beat – Music-induced social bonding;Burger, Birgitta;299067;29.04.2016;01.09.2016 - 30.08.2019;247.709
Postdoctoral Researcher KY;University of Jyväskylä;Images of learned magic – formation, continuity, and transmutations. Anthropomorphic and zoomorphic themes in magical imageries transmitted in Latin manuals in Europe between 1100-1650. [IMAFOR];Ockenström, Lauri;295125;29.04.2016;01.09.2016 - 31.08.2019;252.854
Postdoctoral Researcher KY;University of Jyväskylä;Moral work identity: How ethical dilemmas at work and ethical organizational culture shape its development;Herttalampi, Mari;294428;29.04.2016;01.09.2016 - 31.08.2019;253.460
Postdoctoral Researcher KY;University of Jyväskylä;Students’ achievement strategies during the transition from primary school to lower secondary school: Associations with motivation, temperament, executive function, and academic buoyancy;Hirvonen, Riikka;294970;29.04.2016;01.09.2016 - 31.05.2019;225.025
Postdoctoral Researcher KY;University of Jyväskylä;The dynamic interaction between parents' and teachers' instructional support and affect, and children's academic performance and adjustment;Silinskas, Gintautas;296082;29.04.2016;01.09.2016 - 31.08.2019;271.624
Postdoctoral Researcher KY;University of Oulu;Religious contacts and religious changes: interdisciplinary investigation of site biographies of Sámi ritual places;Äikäs, Tiina;294626;29.04.2016;01.09.2016 - 31.08.2019;260.807
Postdoctoral Researcher KY;University of Tampere -2018;A Key to Success? Scrutinising the Communication of Knowledge in the Interpretation of Participatory Budgeting in Finland, Poland and the UK;Lehtonen, Pauliina;295028;29.04.2016;01.09.2016 - 31.12.2018;89.304
Postdoctoral Researcher KY;University of Tampere -2018;Affective landscapes of running;Bamberg, Jarkko;295386;29.04.2016;01.09.2016 - 31.12.2018;178.064
Postdoctoral Researcher KY;University of Tampere -2018;Morality in politics: Epistemic governance and policymaking in modern world society;Qadir, Ali;296045;29.04.2016;01.09.2016 - 31.12.2018;214.150
Postdoctoral Researcher KY;University of Tampere -2018;New Spaces of Refugee Aid: Innovation and the Humanitarian Imaginary in the Middle Eastern Refugee Crisis;Pascucci, Elisa;295297;29.04.2016;01.09.2016 - 30.04.2018;127.752
Postdoctoral Researcher KY;University of Tampere -2018;Trauma before Trauma: Finnish War Veterans and the Posttraumatic Stress, 1945–55;Kivimäki, Ville;297773;29.04.2016;01.09.2016 - 31.12.2018;187.619
Postdoctoral Researcher KY;University of Turku;Protecting Biodivesrity by Operationalizing the No Net Loss Principle in Environmental Regulation;Pappila, Minna;298056;29.04.2016;01.09.2016 - 31.08.2019;216.396
Postdoctoral Researcher KY;Åbo Akademi University;Intra-Genomic Conflicts and Social Decision-Making in Humans;Antfolk, Jan;298513;29.04.2016;01.09.2016 - 31.08.2019;294.058
Postdoctoral Researcher KY;Aalto University;Entrepreneurship in challenging institutional environments;Heikkilä, Jukka-Pekka;307765;13.06.2017;01.09.2017 - 31.08.2020;325.678
Postdoctoral Researcher KY;Aalto University;The Social Nature of Economic Impact of Policy Induced Expatriate Entrepreneurship;Kautto, Daria;310124;13.06.2017;01.09.2017 - 14.08.2022;318.433
Postdoctoral Researcher KY;Finnish Literature Society;Ambiguous and Hybrid Oral poetics: Registers of Expression and Layers of Belief in Western Finland (1564–1900);Kallio, Kati;308381;13.06.2017;01.09.2017 - 30.09.2021;233.662
Postdoctoral Researcher KY;Tampere University;Changing contours of women's work: the case of 'mommy blogging';Mäkinen, Katariina;326562;13.06.2017;01.01.2019 - 14.09.2021;141.912
Postdoctoral Researcher KY;Tampere University;Environmental Risks, Dystopias and Myths in Contemporary Literature;Lahtinen, Toni;326557;13.06.2017;01.01.2019 - 18.10.2020;153.817
Postdoctoral Researcher KY;Tampere University;Epistemic injustice in academia: Class and Gender in feminist knowledge production;Lund, Rebecca;326765;13.06.2017;01.01.2019 - 31.07.2019;51.554
Postdoctoral Researcher KY;Tampere University;Existential mobilities:  Politics of belonging among young people from conflict generated diasporas in Finland and Canada;Lefort, Bruno;326764;13.06.2017;01.01.2019 - 31.08.2020;145.944
Postdoctoral Researcher KY;Tampere University;Labor market participation through networks? Self-employed ☐☐workers in Finland and the Netherlands;Jonker-Hoffren, Paul;326644;13.06.2017;01.01.2019 - 31.08.2020;137.202
Postdoctoral Researcher KY;Tampere University;"Post-human ways of seeing security: ☐☐☐      
the semiotics of automatic visual security management";Andersen, Rune Saugmann;326651;13.06.2017;01.01.2019 - 31.08.2020;151.867
Postdoctoral Researcher KY;Tampere University;The Rise of International Policy Models and Recommendations: The Case of the OECD;Rautalin, Marjaana;326766;13.06.2017;01.01.2019 - 31.08.2021;151.773
Postdoctoral Researcher KY;Tampere University;Understanding cultural disengagement in contemporary Finland.;Heikkilä, Riie;326763;13.06.2017;01.01.2019 - 31.08.2020;128.226
Postdoctoral Researcher KY;University of Helsinki;Batte and Competition: Conceptualizing Political Conflict in Modern German Political Thought;Pankakoski, Timo;309857;13.06.2017;01.09.2017 - 02.08.2020;262.480
Postdoctoral Researcher KY;University of Helsinki;Behaviour, knowledge, policy. A philosophy of science perspective on the applications of the behavioural sciences to policymaking.;Malecka, Magdalena;308682;13.06.2017;01.09.2017 - 31.08.2018;92.410
Postdoctoral Researcher KY;University of Helsinki;Conceptual, procedural and normative dimensions of biocultural conservation;Fernández-Llamazares, Álvaro;311176;13.06.2017;01.09.2017 - 21.09.2020;288.534
Postdoctoral Researcher KY;University of Helsinki;Democracy, Education and the Challenge of Inclusion: Reconstructing a Theory of Citizenship Education for Contemporary Democracies;Leiviskä, Anniina;308934;13.06.2017;01.09.2017 - 31.08.2020;237.728
Postdoctoral Researcher KY;University of Helsinki;European Law and the Politics of (Dis)Empowerment;Neuvonen, Päivi Johanna;309207;13.06.2017;01.09.2017 - 31.08.2020;263.683
Postdoctoral Researcher KY;University of Helsinki;Memory Unchained: Mapping Individual Creativity and Transnational Cultural Memory in Autobiographical Writings of Ingrians;Savolainen, Ulla;308661;13.06.2017;01.09.2017 - 31.08.2020;261.913
Postdoctoral Researcher KY;University of Helsinki;Mental disorders and labor market outcomes – register based study;Hakulinen, Christian;310591;13.06.2017;01.09.2017 - 31.08.2020;295.346
Postdoctoral Researcher KY;University of Helsinki;Publication of the Carbonized Papyri from Bubastos;Buchholz, Matias;309258;13.06.2017;01.09.2017 - 31.08.2021;249.860
Postdoctoral Researcher KY;University of Helsinki;The Dynamics of Religious Prejudice in Greco-Roman Antiquity: Limits of acceptance, Religious Identity, and Images of Otherness from the Fifth to the First Century BCE;Rauhala, Marika;308029;13.06.2017;01.09.2017 - 28.02.2021;265.709
Postdoctoral Researcher KY;University of Helsinki;The Future of Renewable Energy in Russia;Gritsenko, Daria;309723;13.06.2017;01.09.2017 - 31.12.2017;26.495
Postdoctoral Researcher KY;University of Helsinki;The Value of Time: A Comparative Study;Eräsaari, Matti;307805;13.06.2017;01.09.2017 - 31.08.2020;236.984
Postdoctoral Researcher KY;University of Helsinki;Transparency of Lobbying and Political Influence in the News Media;Vesa, Juho;309934;13.06.2017;01.09.2017 - 02.11.2020;244.054
Postdoctoral Researcher KY;University of Helsinki;Whose interests? A comparative study on trade unions' responses to migration and migrants in Finland, the United Kingdom, and Portugal;Alho, Rolle;310470;13.06.2017;01.11.2017 - 31.01.2021;245.632
Postdoctoral Researcher KY;University of Jyväskylä;Effects of early childhood process quality and teachers’ pedagogical practices on children’s development;Salminen, Jenni;308070;13.06.2017;01.09.2017 - 31.12.2021;256.031
Postdoctoral Researcher KY;University of Jyväskylä;Understanding language learning environments by comparing learner participation in interaction;Jakonen, Teppo;310387;13.06.2017;01.09.2017 - 17.12.2020;266.612
Postdoctoral Researcher KY;University of Oulu;Place names of multilingual Aanaar. Interdisciplinary investigation of place name stratigraphy, language contacts and language loaning patterns in multicultural contexts.;Valtonen, Taarna;308882;13.06.2017;01.09.2017 - 31.03.2021;252.360
Postdoctoral Researcher KY;University of Oulu;"Understanding Pre-Service Teachers’ Narrated Failures in Mathematics through Identity Work 
 
""Narrated failures""";Lutovac, Sonja;307672;13.06.2017;01.04.2018 - 31.03.2021;236.707
Postdoctoral Researcher KY;University of Oulu;When does strategic learning matter?  Temporal analysis on high school students’ regulated learning in science;Malmberg, Jonna;308809;13.06.2017;01.09.2017 - 31.08.2020;241.522
Postdoctoral Researcher KY;University of Tampere -2018;Changing contours of women's work: the case of 'mommy blogging';Mäkinen, Katariina;308692;13.06.2017;01.09.2017 - 31.12.2018;105.917
Postdoctoral Researcher KY;University of Tampere -2018;Environmental Risks, Dystopias and Myths in Contemporary Literature;Lahtinen, Toni;310919;13.06.2017;01.09.2017 - 31.12.2018;102.868
Postdoctoral Researcher KY;University of Tampere -2018;Epistemic injustice in academia: Class and Gender in feminist knowledge production;Lund, Rebecca;310795;13.06.2017;01.09.2017 - 31.12.2018;117.197
Postdoctoral Researcher KY;University of Tampere -2018;Existential mobilities:  Politics of belonging among young people from conflict generated diasporas in Finland and Canada;Lefort, Bruno;308359;13.06.2017;01.09.2017 - 31.12.2018;113.535
Postdoctoral Researcher KY;University of Tampere -2018;Labor market participation through networks? Self-employed ☐☐workers in Finland and the Netherlands;Jonker-Hoffren, Paul;307925;13.06.2017;01.09.2017 - 31.12.2018;105.586
Postdoctoral Researcher KY;University of Tampere -2018;"Post-human ways of seeing security: ☐☐☐      
the semiotics of automatic visual security management";Andersen, Rune Saugmann;311479;13.06.2017;01.09.2017 - 31.12.2018;111.536
Postdoctoral Researcher KY;University of Tampere -2018;The Rise of International Policy Models and Recommendations: The Case of the OECD;Rautalin, Marjaana;307755;13.06.2017;01.09.2017 - 31.12.2018;110.095
Postdoctoral Researcher KY;University of Tampere -2018;Understanding cultural disengagement in contemporary Finland.;Heikkilä, Riie;307756;13.06.2017;01.09.2017 - 31.12.2018;110.365
Postdoctoral Researcher KY;University of Turku;Death and Mourning in Finnish North America;Saramo, Samira;308314;13.06.2017;01.09.2017 - 31.08.2020;244.399
Postdoctoral Researcher KY;University of Turku;Neural basis of spatial and temporal stability of conscious vision;Railo, Henry;308533;13.06.2017;01.09.2017 - 31.08.2020;260.183
Postdoctoral Researcher KY;University of Turku;The Politics of Hosting Mega-Events. A Study on Soviet cultural diplomacy in the 1960s–80s;Koivunen, Pia;307864;13.06.2017;01.10.2017 - 31.08.2021;261.416
Postdoctoral Researcher KY;University of Turku;The role of spontaneous focusing on quantitative relations in rational number development;McMullen, Jake;311080;13.06.2017;01.09.2017 - 31.10.2020;252.321
Postdoctoral Researcher KY;University of Turku;Transnational Indigenous Activism: Asserting Sovereignty in the Cold War United States and Canada, 1953-1975;Humalajoki, Reetta;307740;13.06.2017;01.09.2017 - 31.12.2020;162.742
Postdoctoral Researcher KY;University of the Arts Helsinki;Bodies in war, Bodies in Dance: Rhythm, Performance and Emotions in Finnish Military Training and Capoeira for Refugees;Hast, Susanna;307634;13.06.2017;01.09.2017 - 31.08.2020;245.573
Postdoctoral Researcher KY;University of the Arts Helsinki;Sprezzatura: From Ideas to Computed Sounds;Norilo, Vesa-Petri;311535;13.06.2017;01.09.2017 - 31.08.2020;249.651
Postdoctoral Researcher KY;Åbo Akademi University;The Many Faces of Alcohol: An Investigation of the Short-Term Temporal Dynamics of Alcohol Intoxication and Affect in Naturalistic Settings;Johansson, Ada;308856;13.06.2017;01.09.2017 - 31.12.2020;259.702
