Call;Organisation;Project title;Applicant / Contact person;Decision No.;Decision date;Funding period;Funding
Postdoctoral Researcher LT;Tampere University of Technology -2018;Designing materials for efficient supramolecular photomechanics;Vapaavuori, Jaana;287207;29.04.2015;01.09.2015 - 31.01.2017;146.850
Postdoctoral Researcher LT;Tampere University of Technology -2018;Miscellaneous photonic assembly for biomedical applications (Nano-SHAFT);Gumenyuk, Regina;285170;29.04.2015;01.09.2015 - 02.12.2018;251.664
Postdoctoral Researcher LT;University of Eastern Finland;A Perspective on Bone Damage and Fracture Mechanisms through a Micro- and Nanoscale Approach;Turunen, Mikael;286091;29.04.2015;01.09.2015 - 31.08.2018;269.933
Postdoctoral Researcher LT;University of Eastern Finland;Approximation error modeling in large scale inverse problems in imaging;Brandt, Anna Christina;286964;29.04.2015;01.09.2015 - 28.02.2017;120.700
Postdoctoral Researcher LT;University of Eastern Finland;Graphene synthesis for waveguide optics;Kaplas, Tommi;287886;29.04.2015;01.09.2015 - 31.08.2018;235.092
Postdoctoral Researcher LT;University of Eastern Finland;Quantitative treatment planning for transcranial focused ultrasound therapy;Pulkkinen, Aki;286247;29.04.2015;01.09.2015 - 31.08.2018;253.557
Postdoctoral Researcher LT;University of Helsinki;Descriptive set theory of topological equivalence relations;Kulikov, Vadim;285203;29.04.2015;01.09.2015 - 31.08.2018;272.526
Postdoctoral Researcher LT;University of Helsinki;Modelling of arc-plasma-surface interactions;Jansson, Ville B C;285382;29.04.2015;01.09.2015 - 31.08.2018;252.452
Postdoctoral Researcher LT;University of Helsinki;Variation Calling on Population Genotypes: From Data Structures to Applications;Välimäki, Niko;287665;29.04.2015;01.09.2015 - 31.08.2018;253.432
Postdoctoral Researcher LT;University of Jyväskylä;Excitation energy transfer in chemical and biological systems;Morozov, Dmitry;285481;29.04.2015;01.09.2015 - 31.08.2018;242.650
Postdoctoral Researcher LT;University of Jyväskylä;Neuroscientifically motivated novel decoding methods for multichannel electromyographic and magnetoencephalographic signals;Kauppi, Jukka-Pekka;286019;29.04.2015;01.09.2015 - 31.08.2018;270.334
Postdoctoral Researcher LT;University of Jyväskylä;Single-Molecule Magnets based on Strongly Exchanged Coupled Lanthanide Complexes;Moilanen, Jani;285855;29.04.2015;01.09.2015 - 31.08.2018;251.000
Postdoctoral Researcher LT;University of Jyväskylä;Sub-Riemannian manifolds from a quasiconformal viewpoint;Fässler, Katrin;285159;29.04.2015;01.09.2015 - 31.08.2016;78.003
Postdoctoral Researcher LT;University of Oulu;3D hierarchical scaffold based on bio-decorated carbon nanotubes for bone and cartilage tissue engineering;Lorite Yrjänä, Gabriela;287436;29.04.2015;01.09.2015 - 31.08.2018;262.172
Postdoctoral Researcher LT;University of Oulu;Crowd-powered Personal Decision Support Systems;Hosio, Simo;286386;29.04.2015;01.09.2015 - 11.11.2018;270.364
Postdoctoral Researcher LT;University of Oulu;Evolved Self-Powered Wireless Sensors;Janhunen, Janne;287243;29.04.2015;01.09.2015 - 31.10.2018;276.958
Postdoctoral Researcher LT;University of Oulu;High precision multi-channel time-to-digital converter;Jansson, Jussi-Pekka;285683;29.04.2015;01.09.2015 - 31.08.2018;283.285
Postdoctoral Researcher LT;University of Turku;Kernel-based structured prediction;Airola, Antti;289903;29.04.2015;01.09.2015 - 31.08.2018;231.389
Postdoctoral Researcher LT;VTT Technical Research Centre of Finland Ltd;Developing the plasma power exhaust scenario for fusion reactors;Aho-Mantila, Leena;289726;29.04.2015;01.09.2015 - 30.04.2022;264.641
Postdoctoral Researcher LT;VTT Technical Research Centre of Finland Ltd;Development of next generation transverse flux reluctance machines;Pippuri-Mäkeläinen, Jenni;289338;29.04.2015;01.09.2015 - 30.04.2020;247.403
Postdoctoral Researcher LT;VTT Technical Research Centre of Finland Ltd;Enzymatic synthesis of polysaccharides by reverse hydrolysis in biomass-dissolving solvent systems;Wahlström, Ronny;286124;29.04.2015;01.09.2015 - 30.11.2017;183.200
Postdoctoral Researcher LT;Åbo Akademi University;Fate of fuel bound nitrogen in biomass gasification;Karlström, Oskar;289666;29.04.2015;01.09.2015 - 31.08.2018;265.090
Postdoctoral Researcher LT;Åbo Akademi University;Low temperature corrosion in combustion – old problem, new approaches;Vainio, Emil;289869;29.04.2015;01.09.2015 - 17.02.2019;256.830
Postdoctoral Researcher TT;Tampere University of Technology -2018;Regulation and signaling networks of different Akt isoforms in glioblastoma;Rautajoki, Kirsi Johanna;259038;06.06.2012;01.09.2012 - 31.08.2015;310.143
Postdoctoral Researcher TT;University of Eastern Finland;Effect of Alzheimer Disease on the Delivery of Drugs to the Brain;Vellonen, Kati-Sisko;257386;06.06.2012;01.09.2012 - 31.08.2015;280.513
Postdoctoral Researcher TT;University of Eastern Finland;Functional role of amyloid plaques in the pathogenesis of Alzheimer’s disease;Gureviciene, Irina;258805;06.06.2012;01.09.2012 - 31.08.2015;271.477
Postdoctoral Researcher TT;University of Eastern Finland;Seq-ing deep into the mechanisms of atherogenesis and angiogenesis;Kaikkonen-Määttä, Minna;259022;06.06.2012;01.09.2012 - 31.08.2015;326.334
Postdoctoral Researcher TT;University of Eastern Finland;Targeting of Perforin Inhibitors by Prodrug Technology to Improve Immunosuppressive Therapy;Huttunen, Kristiina Maria;256837;06.06.2012;01.09.2012 - 31.08.2015;284.867
Postdoctoral Researcher TT;University of Helsinki;Connections between inflammatory bowel disease and gut microbiology, investigated by single cell genomics;Tamminen, Manu;257612;06.06.2012;01.09.2012 - 31.08.2015;290.970
Postdoctoral Researcher TT;University of Helsinki;Environmental effects on gene expression: epigenetic changes in the developing brain caused by gestational ethanol exposure;Kaminen-Ahola, Nina;258304;06.06.2012;01.09.2012 - 31.08.2015;326.334
Postdoctoral Researcher TT;University of Helsinki;Integration of cholesterol trafficking and actin cytoskeleton regulation in moving cells;Neuvonen, Maarit;257136;06.06.2012;01.09.2012 - 31.08.2015;326.334
Postdoctoral Researcher TT;University of Helsinki;Modeling normal and aberrant neural crest development in humans by using human pluripotent stem cells;Noisa, Parinya;257890;06.06.2012;01.09.2012 - 31.08.2015;292.421
Postdoctoral Researcher TT;University of Helsinki;Molecular epidemiology and environmental reservoirs for β-lactamase- and carbapenemase producing Enterobacteriaceae in Finland.;Heikinheimo, Annamari;261329;06.06.2012;01.09.2012 - 31.10.2015;326.334
Postdoctoral Researcher TT;University of Helsinki;Pericellular proteolysis and cytoskeletal rearrangements in tumor cell invasion;von Nandelstadh, L Pernilla;258597;06.06.2012;01.09.2012 - 31.08.2015;313.469
Postdoctoral Researcher TT;University of Helsinki;Regulation of PGC-1α activity in dopaminergic neurons and its role in neuronal degeneration in Parkinson’s disease;Tselykh, Timofey;260637;06.06.2012;01.09.2012 - 31.08.2015;295.526
Postdoctoral Researcher TT;University of Helsinki;SYSTEMS BIOLOGY OF THE KINOME AND PHOSPHATOME;Varjosalo, Markku;258978;06.06.2012;01.09.2012 - 31.08.2015;322.897
Postdoctoral Researcher TT;University of Helsinki;Unraveling the mechanisms of nicotine addiction - Role of alpha5 subunit in the development of nicotine dependence;Tammimäki, Anne;257339;06.06.2012;01.09.2012 - 31.08.2015;276.025
Postdoctoral Researcher TT;University of Jyväskylä;Early physical development, growth and work career as determinants of old age health and functioning - Life course epidemiology;Bonsdorff von, Mikaela;257239;06.06.2012;01.09.2012 - 31.08.2015;273.131
Postdoctoral Researcher TT;University of Jyväskylä;Functional capacity and telomere length in older women;Sillanpää, Elina;260001;06.06.2012;01.09.2012 - 31.10.2016;289.941
Postdoctoral Researcher TT;University of Oulu;Non-fibrillar Collagens XIII, XV and XVIII in Tumourigenesis and in Extracellular Matrix Remodelling;Karppinen, Sanna-Maria;259872;06.06.2012;01.09.2012 - 31.08.2015;297.766
Postdoctoral Researcher TT;University of Oulu;Novel signaling mechanisms regulating cardiac hypertrophy and cardiomyocyte survival;Ulvila, Johanna Marketta;256908;06.06.2012;01.09.2012 - 31.08.2015;307.213
Postdoctoral Researcher TT;Aalto University;Function of Cortical Neuronal Networks Involved in Hand Movements, and Recovery After Stroke;Piitulainen, Harri;266133;05.06.2013;01.09.2013 - 31.08.2016;238.905
Postdoctoral Researcher TT;Finnish Institute for Health and Welfare;Built Environment and Green Areas as Determinants for Cycling and Walking among Finns and Dutch - A Longitudinal Study Using Geographic Information Systems;Mäki-Opas, Tomi;266759;05.06.2013;01.09.2013 - 31.10.2016;279.413
Postdoctoral Researcher TT;University of Helsinki;MORTALITY, COMMON COMPLEX DISEASES, METABOLITES AND GENETICS;Kettunen, Johannes;266199;05.06.2013;01.09.2013 - 30.12.2013;33.669
Postdoctoral Researcher TT;University of Helsinki;Novel drug leads to heal trauma of the central nervous system;Paveliev, Mikhail;268543;05.06.2013;01.09.2013 - 31.08.2016;275.526
Postdoctoral Researcher TT;University of Helsinki;The role of psychological eating behaviours and genetic factors in the long-term dietary and weight changes;Konttinen, Hanna;265796;05.06.2013;01.09.2013 - 31.08.2016;252.741
Postdoctoral Researcher TT;University of Helsinki;Towards biological drugs for degenerative eye diseases: Delivery of heat shock protein variants to retinal pigment epithelial cells lysosomes;Casteleijn, Marinus;265831;05.06.2013;01.09.2013 - 31.08.2016;262.832
Postdoctoral Researcher TT;University of Jyväskylä;The role of gut microbiota and adipose tissue in liver fat accumulation;Pekkala, Satu;267719;05.06.2013;01.09.2013 - 31.01.2017;219.171
Postdoctoral Researcher TT;University of Oulu;Characterization of a novel blistering skin disease mouse model;Kokkonen, Nina;265944;05.06.2013;01.09.2013 - 31.08.2016;252.619
Postdoctoral Researcher TT;University of Oulu;Characterization of poly(ADP-ribose) mediated DNA damage repair in trypanosomatids;Haikarainen, Teemu;266922;05.06.2013;01.09.2013 - 31.08.2016;235.637
Postdoctoral Researcher TT;University of Tampere -2018;Short non-coding RNA mediated epigenetic gene regulation during cell differentiation - using differentiation aberrancies in Coeliac Disease and neuronal differentiation as model platforms.;Viiri, Keijo;265575;05.06.2013;01.09.2013 - 31.08.2016;280.000
Postdoctoral Researcher TT;University of Turku;Biomedical Relevance of the Novel Switch III in Ras;Siljamäki, Elina;266856;05.06.2013;01.09.2013 - 31.08.2016;266.871
Postdoctoral Researcher TT;University of Turku;Elucidating novel molecular signaling pathways critical for invasion, metastatic behavior and drug responses in advanced prostate cancer;Björk, Johanna;265918;05.06.2013;01.09.2013 - 31.03.2018;280.000
Postdoctoral Researcher TT;University of Turku;Post-transcriptional regulation of pluripotency and self-renewal in human embryonic stem cells by three RNA binding proteins.;Emani, Maheswara Reddy;265723;05.06.2013;01.09.2013 - 31.12.2015;217.390
Postdoctoral Researcher TT;University of Eastern Finland;Discovering selective ligands of human nuclear receptor CAR for study and treatment of metabolic disorders.;Kublbeck, Jenni;275326;04.06.2014;01.09.2014 - 31.08.2017;280.000
Postdoctoral Researcher TT;University of Eastern Finland;Mechanisms and consequences of T lymphocyte invasion into the brain after TBI -a novel strategy to combat post-traumatic epilepsy?;Ekolle Ndode Ekane, Xavier;276123;04.06.2014;01.09.2014 - 31.08.2017;280.000
Postdoctoral Researcher TT;University of Helsinki;Characterization of lipid droplet-associated proteins in macrophage cholesterol storage;Pfisterer, Simon;275964;04.06.2014;01.09.2014 - 31.08.2017;280.000
Postdoctoral Researcher TT;University of Helsinki;FunDenDriDel (Functionalized Dendrimersomes for Drug Delivery);Bimbo, Luis M;276377;04.06.2014;01.09.2014 - 31.12.2016;193.027
Postdoctoral Researcher TT;University of Helsinki;Mechanistic analysis of human diseases affecting U12-type splicing;Verma, Bhupendra;278798;04.06.2014;01.09.2014 - 31.08.2017;276.736
Postdoctoral Researcher TT;University of Helsinki;Molecular insight into mitochondrial translation stress induced proliferation arrest;Richter, Uwe;275788;04.06.2014;01.09.2014 - 31.08.2017;280.000
Postdoctoral Researcher TT;University of Helsinki;Reprogramming normal cells to tissue-specific cancer by defined oncogenic factors;Sahu, Biswajyoti;274555;04.06.2014;01.09.2014 - 31.08.2017;280.000
Postdoctoral Researcher TT;University of Helsinki;Role of Novel Neurotrophic factors CDNF and MANF in genetic models of amyotrophic lateral sclerosis;Voutilainen, Merja;277910;04.06.2014;01.09.2014 - 31.08.2017;269.723
Postdoctoral Researcher TT;University of Helsinki;The role of platelets in ischemia-reperfusion injury-induced acute lung injury;Korhonen, Juha T;277493;04.06.2014;01.09.2014 - 31.08.2017;280.000
Postdoctoral Researcher TT;University of Helsinki;Understanding the Mechanisms Linking Cognitive Abilities and Substance Use Disorders: Genetically Informed and Quasi-Experimental Studies in Longitudinal Population-Based Data;Latvala, Antti;277209;04.06.2014;01.09.2014 - 31.08.2017;280.000
Postdoctoral Researcher TT;University of Helsinki;Vasculopathy in hantavirus infections;Strandin, Tomas;275597;04.06.2014;01.09.2014 - 31.08.2017;260.570
Postdoctoral Researcher TT;University of Tampere -2018;Time trends in use and costs of hospitals and long-term care in old age - the effects of age and closeness of death;Forma, Leena;276189;04.06.2014;01.09.2014 - 31.08.2017;257.493
Postdoctoral Researcher TT;University of Turku;"Primordial prevention of cardiovascular diseases -  
Applying data from unique prospective studies begun in childhood";Pahkala, Katja;275595;04.06.2014;01.09.2014 - 31.08.2017;221.948
Postdoctoral Researcher TT;University of Turku;The Role of Ebf1 in Bone Metabolism: Cell autonomous effects and mechanisms of action;Tarkkonen, Kati;275001;04.06.2014;01.09.2014 - 31.08.2017;249.499
Postdoctoral Researcher TT;Finnish Institute for Health and Welfare;Moisture damaged homes, farming environment and allergic diseases – the role of environmental microbiota;Karvonen, Anne Maarit;287675;10.06.2015;01.09.2015 - 31.08.2018;254.849
Postdoctoral Researcher TT;University of Eastern Finland;Delivery of immunomodulatory microRNA therapeutics against pathologic inflammation in the eye;Subrizi, Astrid;289261;10.06.2015;01.09.2015 - 31.08.2016;111.680
Postdoctoral Researcher TT;University of Eastern Finland;Molecular mechanisms of ADAMTSL3 and other brain-derived target genes in the cellular processes relevant for Alzheimer’s disease;Natunen, Teemu;288659;10.06.2015;01.09.2015 - 31.08.2018;278.269
Postdoctoral Researcher TT;University of Eastern Finland;Reactive electrophiles as potential therapeutics – role of endogenous stress signaling pathways;Kansanen, Emilia;285468;10.06.2015;01.09.2015 - 31.08.2017;185.646
Postdoctoral Researcher TT;University of Helsinki;Homeostatic lymphatic capillary network structure and its expansion during inflammation;Vaahtomeri, Kari;287853;10.06.2015;01.09.2015 - 31.08.2018;280.000
Postdoctoral Researcher TT;University of Helsinki;Identification of MYC target genes and delineation of their role in oncogenic functions;Pihlajamaa, Päivi;288836;10.06.2015;01.09.2015 - 31.08.2018;280.000
Postdoctoral Researcher TT;University of Helsinki;Prenatal origins of mental disorders: the role of materno-fetal metabolic disturbances;Lahti-Pulkkinen, Marius;285324;10.06.2015;01.09.2015 - 31.08.2018;256.700
